,PROBEID,logFC,AveExpr,t,P.Value,adj.P.Val,B,SYMBOL,GENENAME
4477,209894.0_at,-2.59434000000000,7.83540100000000,-16.9354520000000,0.000000000000000000,0.000000000000000000,62.8483040000000,LEPR,leptin receptor
8021,218820.0_at,-1.51402600000000,8.6518600000000,-16.919498000000,0.000000000000000000,0.000000000000000000,62.7744250000000,C14orf132,chromosome 14 open reading frame 132
9414,40560.0_at,-1.54167900000000,9.31962800000000,-16.9071500000000,0.000000000000000000,0.000000000000000000,62.7172200000000,TBX2,T-box transcription factor 2
536,201432.0_at,-1.37352700000000,11.4986420000000,-16.9045440000000,0.000000000000000000,0.000000000000000000,62.7051440000000,CAT,catalase
5884,213169.0_at,-1.42605200000000,8.16403300000000,-16.8129160000000,0.00000000000000000,0.000000000000000000,62.2800340000000,SEMA5A,semaphorin 5A
9431,43427.0_at,-0.885984000000000,7.25933800000000,-16.6942930000000,0.000000000000000000,0.000000000000000000,61.7280820000000,ACACB,acetyl-CoA carboxylase beta
638,201577.0_at,1.74771300000000,9.70462200000000,16.6607930000000,0.000000000000000000,0.00000000000000000,61.5718780000000,NME1,NME/NM23 nucleoside diphosphate kinase 1
8859,221133_s_at,-2.26607600000000,7.90805100000000,-16.6469700000000,0.000000000000000000,0.000000000000000000,61.5073830000000,CLDN18,claudin 18
4485,209904.0_at,-2.89797700000000,6.99578100000000,-16.6377580000000,0.000000000000000000,0.000000000000000000,61.4643890000000,TNNC1,"troponin C1, slow skeletal and cardiac type"
1728,203562.0_at,-1.45250000000000,8.84849400000000,-16.6181950000000,0.000000000000000000,0.000000000000000000,61.3730460000000,FEZ1,fasciculation and elongation protein zeta 1
6942,215918_s_at,-1.16984000000000,7.68052000000000,-16.6169170000000,0.000000000000000000,0.000000000000000000,61.367079000000,SPTBN1,"spectrin beta, non-erythrocytic 1"
3932,208983_s_at,-1.49895400000000,9.48991300000000,-16.6114050000000,0.000000000000000000,0.00000000000000000,61.3413320000000,PECAM1,platelet and endothelial cell adhesion molecule 1
4126,209283.0_at,-1.26419400000000,8.24599200000000,-16.5345050000000,0.000000000000000000,0.000000000000000000,60.9817430000000,CRYAB,crystallin alpha B
2651,205247.0_at,-0.992711000000000,7.56432900000000,-16.5127320000000,0.000000000000000000,0.000000000000000000,60.8797920000000,NOTCH4,notch receptor 4
5324,212111.0_at,-0.885275000000000,8.56551900000000,-16.4979360000000,0.000000000000000000,0.000000000000000000,60.8104770000000,STX12,syntaxin 12
5955,213317.0_at,-3.08355100000000,9.29604900000000,-16.4630610000000,0.000000000000000000,0.000000000000000000,60.6469910000000,CLIC5,chloride intracellular channel 5
5703,212822.0_at,-1.26917200000000,9.23101400000000,-16.4597260000000,0.000000000000000000,0.00000000000000000,60.6313500000000,HEG1,heart development protein with EGF like domains 1
2512,204975.0_at,-2.02716000000000,10.6101690000000,-16.4507690000000,0.00000000000000000,0.000000000000000000,60.5893280000000,EMP2,epithelial membrane protein 2
8088,218950.0_at,-0.940696000000000,8.54603100000000,-16.4355830000000,0.00000000000000000,0.000000000000000000,60.5180700000000,ARAP3,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
1733,203571_s_at,-2.70546300000000,8.55214800000000,-16.4311400000000,0.000000000000000000,0.000000000000000000,60.4972130000000,ADIRF,adipogenesis regulatory factor
7332,217437_s_at,-1.43346000000000,7.08924700000000,-16.3674290000000,0.000000000000000000,0.000000000000000000,60.1978870000000,TACC1,transforming acidic coiled-coil containing protein 1
486,201348.0_at,-2.11088200000000,11.7950270000000,-16.3636080000000,0.000000000000000000,0.000000000000000000,60.1799190000000,GPX3,glutathione peroxidase 3
9063,221748_s_at,-1.65817800000000,11.2853580000000,-16.2935890000000,0.000000000000000000,0.000000000000000000,59.8503320000000,TNS1,tensin 1
1311,202747_s_at,-1.27762200000000,9.6677390000000,-16.2433390000000,0.000000000000000000,0.000000000000000000,59.6134170000000,ITM2A,integral membrane protein 2A
4450,209840_s_at,-1.75553800000000,7.5965000000000,-16.1975250000000,0.000000000000000000,0.000000000000000000,59.3971390000000,LRRN3,leucine rich repeat neuronal 3
8144,219059_s_at,-1.23065700000000,8.61262500000000,-16.1686560000000,0.00000000000000000,0.000000000000000000,59.2607220000000,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1
8498,219866.0_at,-2.34282400000000,9.05992700000000,-16.1057640000000,0.000000000000000000,0.000000000000000000,58.9631640000000,CLIC5,chloride intracellular channel 5
3226,206658.0_at,-2.70631200000000,7.11419000000000,-16.0477190000000,0.000000000000000000,0.000000000000000000,58.6880940000000,UPK3B,uroplakin 3B
6207,213900.0_at,-1.31001300000000,8.16313400000000,-16.0389680000000,0.000000000000000000,0.000000000000000000,58.646588000000,ENTREP1,endosomal transmembrane epsin interactor 1
2065,204153_s_at,-0.906926000000000,8.57893400000000,-16.0182670000000,0.000000000000000000,0.00000000000000000,58.5483630000000,MFNG,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
122,200700_s_at,1.42227000000000,10.5777350000000,15.9777800000000,0.000000000000000000,0.000000000000000000,58.3561040000000,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2
6292,214091_s_at,-2.16680300000000,11.0883380000000,-15.9564190000000,0.000000000000000000,0.000000000000000000,58.2545840000000,GPX3,glutathione peroxidase 3
4326,209612_s_at,-3.34690500000000,9.44276800000000,-15.9488710000000,0.000000000000000000,0.000000000000000000,58.2186990000000,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
7753,218346_s_at,-1.19538600000000,9.23130000000000,-15.9456780000000,0.000000000000000000,0.000000000000000000,58.2035170000000,SESN1,sestrin 1
4261,209493.0_at,-2.25984400000000,7.71080900000000,-15.8993010000000,0.000000000000000000,0.00000000000000000,57.9828440000000,PDZD2,PDZ domain containing 2
5306,212071_s_at,-1.31508700000000,11.4235620000000,-15.9010850000000,0.000000000000000000,0.00000000000000000,57.9913400000000,SPTBN1,"spectrin beta, non-erythrocytic 1"
5652,212713.0_at,-2.11139900000000,9.1814530000000,-15.898723000000,0.000000000000000000,0.00000000000000000,57.9800970000000,MFAP4,microfibril associated protein 4
2692,205326.0_at,-1.89775500000000,9.41386000000000,-15.8950440000000,0.000000000000000000,0.000000000000000000,57.9625780000000,RAMP3,receptor activity modifying protein 3
8858,221132.0_at,-2.13926600000000,7.68423600000000,-15.8883810000000,0.000000000000000000,0.00000000000000000,57.9308500000000,CLDN18,claudin 18
1601,203323.0_at,-2.46410400000000,9.52283900000000,-15.8174320000000,0.000000000000000000,0.00000000000000000,57.5926460000000,CAV2,caveolin 2
7492,217871_s_at,1.36643400000000,11.5221090000000,15.8073860000000,0.000000000000000000,0.000000000000000000,57.5447100000000,MIF,macrophage migration inhibitory factor
8296,219371_s_at,-1.92435700000000,9.83722300000000,-15.7791450000000,0.000000000000000000,0.000000000000000000,57.4098830000000,KLF2,KLF transcription factor 2
9519,63305.0_at,-0.911052000000000,8.07103200000000,-15.7288780000000,0.000000000000000,0.000000000000000000,57.169652000000,PKNOX2,PBX/knotted 1 homeobox 2
2678,205303.0_at,-0.916433000000000,8.39725200000000,-15.6975480000000,0.000000000000000000,0.000000000000000000,57.0197660000000,KCNJ8,potassium inwardly rectifying channel subfamily J member 8
8234,219230.0_at,-3.57031300000000,8.5036510000000,-15.689002000000,0.000000000000000000,0.000000000000000000,56.9788600000000,TMEM100,transmembrane protein 100
3511,207761_s_at,-1.68517200000000,10.1482730000000,-15.667604000000,0.000000000000000000,0.000000000000000000,56.8763950000000,TMT1A,thiol methyltransferase 1A
2773,205507.0_at,-0.926004000000000,7.81265700000000,-15.6547370000000,0.000000000000000000,0.000000000000000000,56.8147590000000,ARHGEF15,Rho guanine nucleotide exchange factor 15
1870,203813_s_at,-0.994064000000000,7.32582400000000,-15.6287280000000,0.000000000000000000,0.000000000000000000,56.6900980000000,SLIT3,slit guidance ligand 3
2826,205632_s_at,-1.76377200000000,8.12897800000000,-15.6074050000000,0.0000000000000000,0.000000000000000000,56.5878370000000,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta
3738,208634_s_at,-1.29331100000000,11.2847190000000,-15.6085490000000,0.000000000000000000,0.000000000000000000,56.5933250000000,MACF1,microtubule actin crosslinking factor 1
5660,212730.0_at,-1.18989900000000,8.37154500000000,-15.608967000000,0.000000000000000000,0.000000000000000000,56.5953280000000,SYNM,synemin
4294,209543_s_at,-1.04981700000000,8.92288500000000,-15.5699360000000,0.000000000000000000,0.000000000000000000,56.4080060000000,CD34,CD34 molecule
8489,219821_s_at,-0.999489000000000,8.74901100000000,-15.5469290000000,0.000000000000000000,0.000000000000000000,56.2974970000000,GFOD1,Gfo/Idh/MocA-like oxidoreductase domain containing 1
6071,213541_s_at,-1.70588700000000,7.67247300000000,-15.4852260000000,0.000000000000000000,0.000000000000000000,56.0008080000000,ERG,ETS transcription factor ERG
2889,205726.0_at,-1.00703800000000,8.42684300000000,-15.4504470000000,0.000000000000000000,0.000000000000000000,55.833377000000,DIAPH2,diaphanous related formin 2
9522,64064.0_at,-0.976217000000000,10.0740690000000,-15.4141210000000,0.000000000000000000,0.000000000000000000,55.6583350000000,GIMAP5,"GTPase, IMAP family member 5"
9523,64064.0_at,-0.976217000000000,10.0740690000000,-15.4141210000000,0.000000000000000000,0.000000000000000000,55.6583350000000,GIMAP1-GIMAP5,GIMAP1-GIMAP5 readthrough
1882,203835.0_at,-1.14200900000000,9.71377100000000,-15.4040700000000,0.000000000000000000,0.000000000000000000,55.6098750000000,LRRC32,leucine rich repeat containing 32
3304,206953_s_at,-1.92297700000000,8.03147400000000,-15.3893010000000,0.000000000000000000,0.00000000000000000,55.5386460000000,ADGRL2,adhesion G protein-coupled receptor L2
8276,219315_s_at,-1.56459100000000,8.94842000000000,-15.3709720000000,0.000000000000000000,0.000000000000000000,55.4502140000000,TMEM204,transmembrane protein 204
5829,213069.0_at,-1.51967800000000,9.57600000000000,-15.3074520000000,0.000000000000000000,0.000000000000000000,55.1434180000000,HEG1,heart development protein with EGF like domains 1
91,200650_s_at,0.903993000000000,12.3147860000000,15.2720860000000,0.000000000000000000,0.000000000000000000,54.9723980000000,LDHA,lactate dehydrogenase A
9366,37384.0_at,-0.661420000000000,9.33939600000000,-15.2569960000000,0.000000000000000000,0.000000000000000000,54.8993770000000,PPM1F,"protein phosphatase, Mg2+/Mn2+ dependent 1F"
1719,203549_s_at,-2.38925800000000,9.99902400000000,-15.2294770000000,0.000000000000000000,0.000000000000000000,54.7661460000000,LPL,lipoprotein lipase
4327,209613_s_at,-3.67846700000000,8.47308000000000,-15.2245830000000,0.000000000000000000,0.000000000000000000,54.7424410000000,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
8200,219167.0_at,-1.27334000000000,7.79610700000000,-15.1738330000000,0.000000000000000000,0.000000000000000000,54.4964740000000,RASL12,RAS like family 12
2293,204570.0_at,-1.44603900000000,8.16918000000000,-15.165682000000,0.000000000000000000,0.000000000000000000,54.4569400000000,COX7A1,cytochrome c oxidase subunit 7A1
6137,213715_s_at,-1.08951500000000,7.44546900000000,-15.1581850000000,0.000000000000000000,0.000000000000000000,54.4205680000000,KANK3,KN motif and ankyrin repeat domains 3
